"","country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share","error"
"1869","BLR",2016,-2.5,47.703,5037.653,166.872,17622.234,0.142,NA
"1870","BLR",2017,2.5,54.723,5785.291,174.175,18413.748,0.141,NA
"1871","BLR",2018,3.1,60.011,6357.962,189.021,20025.982,0.144,NA
"1872","BLR",2019,1.4,64.414,6838.218,210.076,22301.593,0.151,NA
"1873","BLR",2020,-0.7,61.312,6536.527,233.301,24872.307,0.168,NA
"1874","BLR",2021,2.4,68.207,7332.084,251.445,27029.591,0.162,NA
"1875","BLR",2022,-4.7,72.835,7892.727,256.717,27819.179,0.149,NA
"1876","BLR",2023,3.9,71.792,7821.879,276.405,30115.084,0.15,NA
"1877","BLR",2024,3.6,73.129,8007.673,293.136,32098.475,0.151,NA
"1878","BLR",2025,2.3,76.873,8459.916,305.338,33602.546,0.149,NA
"1879","BLR",2026,1.9,80.269,8877.975,316.971,35058.117,0.147,NA
"1880","BLR",2027,1.4,83.735,9307.906,327.263,36378.346,0.145,NA
"1881","BLR",2028,1.1,87.685,9795.953,336.968,37645.346,0.142,NA
"1882","BLR",2029,0.9,91.426,10265.207,346.183,38869.191,0.139,NA
"1883","BEL",2012,0.7,496.467,44824.163,498.979,45050.958,0.511,NA
"1884","BEL",2013,0.5,521.799,46848.612,509.803,45771.595,0.497,NA
"1885","BEL",2014,1.6,535.529,47897.037,526.87,47122.552,0.488,NA
"1886","BEL",2015,2,462.383,41147.261,542.614,48286.997,0.482,NA
"1887","BEL",2016,1.3,475.931,42076.398,554.71,49041.109,0.474,NA
"1888","BEL",2017,1.6,502.587,44274.073,573.788,50546.354,0.464,NA
"1889","BEL",2018,1.8,543.546,47685.347,600.27,52661.794,0.456,NA
"1890","BEL",2019,2.2,535.925,46783.103,650.523,56786.89,0.467,NA
"1891","BEL",2020,-5.3,525.6,45615.359,643.057,55809.1,0.462,NA
"1892","BEL",2021,6.9,601.305,52039.551,719.773,62292.264,0.463,NA
"1893","BEL",2022,3,584.073,50274.779,794.337,68373.48,0.461,NA
"1894","BEL",2023,1.4,632.399,53854.213,834.155,71035.464,0.453,NA
"1895","BEL",2024,1.1,662.183,56128.791,863.837,73221.637,0.444,NA
"1896","BEL",2025,1.2,689.364,58248.287,889.833,75187.071,0.435,NA
"1897","BEL",2026,1.3,712.129,60002.316,917.886,77338.936,0.427,NA
"1898","BEL",2027,1.3,731.863,61452.512,946.457,79471.32,0.419,NA
"1899","BEL",2028,1.3,752.545,62980.991,975.874,81671.517,0.412,NA
"1900","BEL",2029,1.3,775.427,64689.995,1006.904,84000.968,0.405,NA
"1901","BIH",2012,-0.7,17.207,4773.164,37.823,10491.935,0.039,NA
"1902","BIH",2013,2.4,18.155,5141.572,39.372,11150.258,0.038,NA
"1903","BIH",2014,1.1,18.522,5252.939,40.517,11490.973,0.038,NA
"1904","BIH",2015,4.3,16.404,4662.977,42.657,12125.425,0.038,NA
"1905","BIH",2016,3.2,17.117,4875.228,44.459,12662.712,0.038,NA
"1906","BIH",2017,3.2,18.326,5230.13,46.723,13334.22,0.038,NA
"1907","BIH",2018,3.8,20.484,5859.283,50.326,14395.325,0.038,NA
"1908","BIH",2019,2.9,20.483,5867.26,54.963,15744.164,0.039,NA
"1909","BIH",2020,-3,20.226,5800.39,54.01,15488.97,0.039,NA
"1910","BIH",2021,7.4,23.673,6800.487,60.177,17287.092,0.039,NA
"1911","BIH",2022,4.2,24.535,7064.286,67.192,19346.667,0.039,NA
"1912","BIH",2023,1.7,27.055,7810.113,70.776,20431.303,0.038,NA
"1913","BIH",2024,2.5,28.404,8220.816,74.278,21498.089,0.038,NA
"1914","BIH",2025,3,29.864,8668.364,77.897,22610.557,0.038,NA
"1915","BIH",2026,3,31.499,9166.748,81.722,23782.989,0.038,NA
"1916","BIH",2027,3,33.046,9645.088,85.721,25019.166,0.038,NA
"1917","BIH",2028,3,34.769,10177.644,89.911,26318.619,0.038,NA
"1918","BIH",2029,3,36.868,10826.883,94.306,27694.22,0.038,NA
"1919","BGR",2012,0.7,54.297,7453.726,128.751,17674.539,0.132,NA
"1920","BGR",2013,-0.5,55.82,7703.869,130.232,17973.718,0.127,NA
"1921","BGR",2014,0.9,57.081,7925.445,133.758,18571.836,0.124,NA
"1922","BGR",2015,3.4,50.766,7096.339,139.586,19512.2,0.124,NA
"1923","BGR",2016,3,53.929,7593.706,145.177,20442.16,0.124,NA
"1924","BGR",2017,2.7,59.288,8409.665,151.835,21536.798,0.123,NA
"1925","BGR",2018,2.7,66.398,9485.446,161.617,23088.009,0.123,NA
"1926","BGR",2019,4,68.889,9909.937,178.072,25616.355,0.128,NA
"1927","BGR",2020,-4,70.311,10165.58,178.454,25800.987,0.128,NA
"1928","BGR",2021,7.7,84.1,12297.273,202.25,29573.251,0.13,NA
"1929","BGR",2022,3.9,90.422,14023.892,225.176,34923.426,0.131,NA
"1930","BGR",2023,1.8,101.611,15764.648,237.587,36860.958,0.129,NA
"1931","BGR",2024,2.3,108.425,17069.33,248.906,39185.322,0.128,NA
"1932","BGR",2025,2.5,115.531,18455.625,259.822,41505.736,0.127,NA
"1933","BGR",2026,2.8,121.858,19623.357,272.003,43801.992,0.127,NA
"1934","BGR",2027,2.7,128.062,20788.672,284.346,46158.884,0.126,NA
"1935","BGR",2028,2.7,134.1,21944.424,297.477,48679.873,0.126,NA
"1936","BGR",2029,2.6,140.758,23219.811,310.849,51278.395,0.125,NA
"1937","HRV",2012,-2.3,57.447,13459.966,96.453,22599.206,0.099,NA
"1938","HRV",2013,-0.3,59.592,14001.926,97.797,22978.674,0.095,NA
"1939","HRV",2014,-0.3,59.506,14040.962,99.158,23397.303,0.092,NA
"1940","HRV",2015,2.6,51.016,12135.14,102.632,24412.866,0.091,NA
"1941","HRV",2016,3.6,52.726,12632.022,107.386,25727.35,0.092,NA
"1942","HRV",2017,3.4,56.302,13648.851,112.986,27390.569,0.091,NA
"1943","HRV",2018,3,61.886,15138.564,119.194,29157.034,0.091,NA
"1944","HRV",2019,3.4,61.871,15220.474,131.43,32332.007,0.094,NA
"1945","HRV",2020,-8.5,58.179,14372.314,124.234,30690.102,0.089,NA
"1946","HRV",2021,13,69.651,17955.798,144.431,37234.082,0.093,NA
"1947","HRV",2022,7,72.059,18687.46,165.603,42946.961,0.096,NA
"1948","HRV",2023,3.1,82.711,21520.681,176.812,46005.225,0.096,NA
"1949","HRV",2024,3.4,89.665,23380.437,187.192,48811.093,0.096,NA
"1950","HRV",2025,2.9,96.028,25081.166,196.12,51223.926,0.096,NA
"1951","HRV",2026,2.7,101.551,26567.688,205.226,53691.315,0.095,NA
"1952","HRV",2027,2.6,106.368,27874.039,214.51,56213.068,0.095,NA
"1953","HRV",2028,2.6,111.485,29263.52,224.12,58829.054,0.095,NA
"1954","HRV",2029,2.6,116.917,30740.344,234.165,61567.484,0.094,NA
"1955","CYP",2012,-3.4,25.063,29075.269,28.775,33380.881,0.029,NA
"1956","CYP",2013,-6.6,23.96,27671.331,27.337,31571.272,0.027,NA
"1957","CYP",2014,-1.8,23.232,27076.806,27.319,31840.244,0.025,NA
"1958","CYP",2015,3.4,19.911,23507.588,28.515,33665.361,0.025,NA
"1959","CYP",2016,6.6,21.041,24802.599,30.678,36163.823,0.026,NA
"1960","CYP",2017,5.7,22.938,26834.665,33.018,38626.82,0.027,NA
"1961","CYP",2018,5.6,25.609,29631.99,35.391,40951.164,0.027,NA
"1962","CYP",2019,5.5,25.95,29626.37,39.411,44995.253,0.028,NA
"1963","CYP",2020,-3.4,25.207,28386.27,38.176,42990.901,0.027,NA
"1964","CYP",2021,9.9,29.502,32926.483,43.639,48704.181,0.028,NA
"1965","CYP",2022,5.1,29.274,32357.354,49.116,54288.993,0.029,NA
"1966","CYP",2023,2.5,32.239,35015.587,52.138,56628.363,0.028,NA
"1967","CYP",2024,3.3,34.79,37766.666,55.14,59857.876,0.028,NA
"1968","CYP",2025,3.1,37.689,40551.733,57.891,62288.051,0.028,NA
"1969","CYP",2026,3,39.813,42498.842,60.713,64809.2,0.028,NA
"1970","CYP",2027,3,41.878,44363.899,63.657,67435.04,0.028,NA
"1971","CYP",2028,3,44.017,46288.831,66.739,70184.268,0.028,NA
"1972","CYP",2029,3,46.35,48403.116,69.99,73090.029,0.028,NA
"1973","CZE",2012,-0.8,210.363,20024.209,335.636,31948.813,0.344,NA
"1974","CZE",2013,0,213.024,20256.925,341.206,32446.012,0.333,NA
"1975","CZE",2014,2.2,210.911,20063.059,354.943,33764.198,0.329,NA
"1976","CZE",2015,5,189.108,17944.844,376.002,35679.615,0.334,NA
"1977","CZE",2016,2.6,198.161,18731.83,389.371,36806.635,0.332,NA
"1978","CZE",2017,5.2,221.564,20882.415,416.849,39288.117,0.337,NA
"1979","CZE",2018,2.8,251.992,23661.699,442.611,41560.489,0.336,NA
"1980","CZE",2019,3.6,256.794,24013.061,486.787,45519.879,0.349,NA
"1981","CZE",2020,-5.3,251.11,23464.296,479.686,44823.06,0.345,NA
"1982","CZE",2021,4,290.973,27667.664,525.243,49943.717,0.338,NA
"1983","CZE",2022,2.8,301.831,27876.28,578.711,53448.101,0.336,NA
"1984","CZE",2023,-0.1,343.208,31630.255,599.025,55206.513,0.325,NA
"1985","CZE",2024,1.1,342.992,31365.509,619.881,56686.216,0.319,NA
"1986","CZE",2025,2.3,360.233,33038.228,645.545,59205.196,0.316,NA
"1987","CZE",2026,2.3,377.338,34711.841,672.924,61903.201,0.313,NA
"1988","CZE",2027,2.1,392.318,36201.558,699.736,64568.783,0.31,NA
"1989","CZE",2028,2,408.002,37770.215,726.759,67278.722,0.307,NA
"1990","CZE",2029,2,424.725,39435.808,754.835,70086.69,0.303,NA
"1991","DNK",2012,0,326.793,58559.563,266.599,47773.198,0.273,NA
"1992","DNK",2013,1.4,344.631,61512.411,274.914,49068.753,0.268,NA
"1993","DNK",2014,1.3,352.833,62700.908,283.277,50340.277,0.263,NA
"1994","DNK",2015,2.1,301.759,53316.984,291.914,51577.438,0.26,NA
"1995","DNK",2016,3.1,312.182,54699.182,303.751,53221.935,0.259,NA
"1996","DNK",2017,3.1,331.611,57683.746,318.64,55427.449,0.258,NA
"1997","DNK",2018,1.9,355.293,61456.783,331.591,57356.837,0.252,NA
"1998","DNK",2019,1.7,345.402,59489.614,352.325,60682.02,0.253,NA
"1999","DNK",2020,-1.8,355.631,61075.932,365.525,62775.249,0.263,NA
"2000","DNK",2021,7.4,408.378,69927.264,411.976,70543.351,0.265,NA
"2001","DNK",2022,1.5,401.946,68434.674,448.149,76301.226,0.26,NA
"2002","DNK",2023,2.5,407.092,68618.872,475.861,80210.524,0.258,NA
"2003","DNK",2024,1.9,412.293,69273.048,496.696,83454.418,0.255,NA
"2004","DNK",2025,1.6,431.228,71966.691,514.051,85788.768,0.251,NA
"2005","DNK",2026,1.4,448.531,74302.943,531.13,87986.299,0.247,NA
"2006","DNK",2027,1.4,465.97,76593.169,548.678,90188.152,0.243,NA
"2007","DNK",2028,1.4,484.417,78892.038,566.808,92310.254,0.239,NA
"2008","DNK",2029,1.4,503.673,81574.684,585.544,94834.407,0.235,NA
"2009","EST",2012,3.7,23.252,17579.346,36.329,27465.933,0.037,NA
"2010","EST",2013,1.8,25.451,19310.675,37.596,28525.396,0.037,NA
"2011","EST",2014,3.3,27.063,20574.581,39.522,30047.031,0.037,NA
"2012","EST",2015,1.8,23.314,17723.954,40.622,30881.846,0.036,NA
"2013","EST",2016,3.1,24.554,18661.231,42.277,32130.211,0.036,NA
"2014","EST",2017,5.6,27.46,20844.174,45.459,34506.668,0.037,NA
"2015","EST",2018,3.7,31.237,23628.862,49.073,37121.032,0.037,NA
"2016","EST",2019,3.7,31.877,24023.899,53.854,40586.344,0.039,NA
"2017","EST",2020,-2.9,31.791,23911.344,54.067,40666.157,0.039,NA
"2018","EST",2021,7.1,37.222,27966.793,59.965,45054.589,0.039,NA
"2019","EST",2022,0.1,38.401,28469.346,64.28,47655.811,0.037,NA
"2020","EST",2023,-3,41.297,30137.644,64.579,47127.95,0.035,NA
"2021","EST",2024,-0.9,43.044,31530.969,65.537,48008.04,0.034,NA
"2022","EST",2025,1.6,45.309,33225.113,67.772,49696.506,0.033,NA
"2023","EST",2026,2.3,47.58,34930.922,70.631,51854.487,0.033,NA
"2024","EST",2027,2,49.576,36444.031,73.368,53934.191,0.032,NA
"2025","EST",2028,2,51.735,38087.375,76.207,56103.366,0.032,NA
"2026","EST",2029,2,54.062,39864.026,79.156,58368.099,0.032,NA
"2027","FIN",2012,-1.5,257.606,47693.7,231.105,42787.214,0.237,NA
"2028","FIN",2013,-1,270.272,49804.351,232.736,42887.378,0.227,NA
"2029","FIN",2014,-0.5,273.549,50180.785,235.657,43229.816,0.218,NA
"2030","FIN",2015,0.5,233.234,42625.16,238.954,43670.461,0.212,NA
"2031","FIN",2016,2.6,238.712,43502.557,247.429,45091.092,0.211,NA
"2032","FIN",2017,3.3,253.757,46109.916,260.18,47277.069,0.21,NA
"2033","FIN",2018,1.2,273.993,49698.347,271.632,49270.069,0.206,NA
"2034","FIN",2019,1.3,267.044,48395.834,288.648,52311.043,0.207,NA
"2035","FIN",2020,-2.5,269.784,48827.138,294.706,53337.577,0.212,NA
"2036","FIN",2021,2.7,294.419,53203.799,317.782,57425.707,0.204,NA
"2037","FIN",2022,1.5,280.462,50549.712,345.374,62249.359,0.2,NA
"2038","FIN",2023,-1.2,295.618,53130.693,353.638,63558.656,0.192,NA
"2039","FIN",2024,-0.2,306.083,54773.988,361.312,64657.338,0.186,NA
"2040","FIN",2025,2,319.989,57182.644,375.339,67073.815,0.184,NA
"2041","FIN",2026,1.8,333.638,59579.283,389.359,69529.76,0.181,NA
"2042","FIN",2027,1.7,345.727,61737.464,403.207,72001.842,0.179,NA
"2043","FIN",2028,1.6,358.352,64035.949,417.134,74540.162,0.176,NA
"2044","FIN",2029,1.5,371.296,66399.18,431.237,77118.459,0.173,NA
"2045","FRA",2012,0.2,2684.706,42361.583,2614.244,41249.77,2.679,NA
"2046","FRA",2013,0.9,2816.119,44210.568,2683.082,42122.014,2.618,NA
"2047","FRA",2014,1,2861.973,44698.808,2757.645,43069.392,2.557,NA
"2048","FRA",2015,1,2442.731,37989.114,2810.683,43711.461,2.499,NA
"2049","FRA",2016,0.7,2469.726,38308.857,2857.876,44329.6,2.44,NA
"2050","FRA",2017,2.3,2587.955,40036.974,2975.79,46036.968,2.405,NA
"2051","FRA",2018,1.6,2782.838,42915.865,3114.876,48036.424,2.367,NA
"2052","FRA",2019,2.1,2723.094,41831.481,3445.275,52925.444,2.471,NA
"2053","FRA",2020,-7.6,2645.806,40536.857,3345.026,51249.728,2.404,NA
"2054","FRA",2021,6.8,2968.405,45315.56,3656.802,55824.593,2.352,NA
"2055","FRA",2022,2.6,2798.502,42581.012,4020.115,61168.64,2.334,NA
"2056","FRA",2023,1.1,3052.712,46305.162,4211.409,63880.888,2.286,NA
"2057","FRA",2024,1.1,3174.099,48011.828,4359.372,65940.409,2.241,NA
"2058","FRA",2025,1.1,3283.429,49526.711,4485.437,67657.609,2.194,NA
"2059","FRA",2026,1.3,3398.061,51112.52,4630.281,69647.163,2.154,NA
"2060","FRA",2027,1.4,3500.28,52502.872,4782.286,71732.486,2.118,NA
"2061","FRA",2028,1.4,3612.349,54032.386,4940.091,73892.342,2.084,NA
"2062","FRA",2029,1.3,3725.937,55575.61,5098.52,76048.883,2.05,NA
"2063","GEO",2012,6.6,16.894,4518.061,38.733,10358.464,0.04,NA
"2064","GEO",2013,5.1,17.516,4710.606,41.415,11137.826,0.04,NA
"2065","GEO",2014,4.1,17.966,4833.664,43.86,11800.116,0.041,NA
"2066","GEO",2015,3.4,15.223,4090.214,45.75,12292.16,0.041,NA
"2067","GEO",2016,3.4,15.445,4142.174,47.778,12813.996,0.041,NA
"2068","GEO",2017,5.2,16.472,4420.41,51.144,13724.766,0.041,NA
"2069","GEO",2018,6.1,17.905,4800.794,55.98,15009.736,0.043,NA
"2070","GEO",2019,5.4,17.645,4738.796,62.388,16755.191,0.045,NA
"2071","GEO",2020,-6.3,16.013,4308.286,62.509,16817.378,0.045,NA
"2072","GEO",2021,10.6,18.849,5055.161,70.151,18814.285,0.045,NA
"2073","GEO",2022,11,24.985,6773.539,83.389,22607.12,0.048,NA
"2074","GEO",2023,7.5,30.536,8172.574,92.846,24849.107,0.05,NA
"2075","GEO",2024,7.6,33.191,8882.635,102.245,27363.366,0.053,NA
"2076","GEO",2025,6,35.908,9612.524,110.324,29533.153,0.054,NA
"2077","GEO",2026,5,38.602,10342.24,117.99,31612.06,0.055,NA
"2078","GEO",2027,5,41.502,11128.652,126.166,33831.223,0.056,NA
"2079","GEO",2028,5,44.235,11871.545,134.902,36204.519,0.057,NA
"2080","GEO",2029,5,47.409,12734.242,144.245,38744.748,0.058,NA
"2081","DEU",2012,0.5,3600.175,44763.54,3804.599,47305.297,3.899,NA
"2082","DEU",2013,0.4,3808.142,47220.321,3884.288,48164.52,3.79,NA
"2083","DEU",2014,2.2,3966.823,48983.25,4037.78,49859.442,3.743,NA
"2084","DEU",2015,1.7,3423.915,41914.927,4142.722,50714.424,3.683,NA
"2085","DEU",2016,2.3,3536.808,42949.139,4277.828,51947.703,3.652,NA
"2086","DEU",2017,2.7,3761.764,45510.535,4472.593,54110.278,3.615,NA
"2087","DEU",2018,1.1,4053.846,48897.189,4665.363,56273.259,3.546,NA
"2088","DEU",2019,1,3957.645,47629.1,4924.979,59270.69,3.532,NA
"2089","DEU",2020,-4.1,3936.989,47341.768,4880.368,58685.778,3.508,NA
"2090","DEU",2021,3.7,4351.188,52300.607,5237.198,62950.306,3.369,NA
"2091","DEU",2022,1.4,4166.872,49725.343,5687.297,67869.332,3.301,NA
"2092","DEU",2023,-0.3,4527.009,53565.041,5876.407,69531.553,3.189,NA
"2093","DEU",2024,0,4710.032,55521.345,6017.222,70930.357,3.093,NA
"2094","DEU",2025,0.8,4921.563,57914.356,6174.688,72660.471,3.02,NA
"2095","DEU",2026,1.4,5117.18,60136.009,6376.988,74941.003,2.966,NA
"2096","DEU",2027,1.1,5267.977,61858.949,6568.708,77132.71,2.909,NA
"2097","DEU",2028,0.8,5415.468,63569.266,6745.813,79185.471,2.846,NA
"2098","DEU",2029,0.7,5566.083,65324.335,6920.617,81221.332,2.783,NA
"2099","GRC",2012,-7.1,242.183,21844.999,291.502,26293.668,0.299,NA
"2100","GRC",2013,-2.5,238.911,21712.064,289.005,26264.52,0.282,NA
"2101","GRC",2014,0.5,235.519,21554.224,295.437,27037.827,0.274,NA
"2102","GRC",2015,-0.2,195.703,18023.859,297.594,27407.789,0.265,NA
"2103","GRC",2016,-0.5,193.095,17906.1,298.958,27723.049,0.255,NA
"2104","GRC",2017,1.1,199.774,18552.223,307.636,28568.958,0.249,NA
"2105","GRC",2018,1.7,212.146,19750.71,317.881,29594.694,0.242,NA
"2106","GRC",2019,1.9,205.275,19140.612,338.922,31602.312,0.243,NA
"2107","GRC",2020,-9.3,188.329,17570.395,311.203,29034.041,0.224,NA
"2108","GRC",2021,8.4,214.811,20115.924,348.976,32679.886,0.224,NA
"2109","GRC",2022,5.6,217.753,20818.073,394.633,37728.587,0.229,NA
"2110","GRC",2023,2,238.275,22880.296,417.058,40047.873,0.226,NA
"2111","GRC",2024,2.3,252.732,24341.505,436.757,42065.72,0.224,NA
"2112","GRC",2025,2,265.171,25616.445,453.406,43800.613,0.222,NA
"2113","GRC",2026,1.7,275.854,26688.45,469.542,45427.569,0.218,NA
"2114","GRC",2027,1.5,284.996,27614.398,485.205,47013.388,0.215,NA
"2115","GRC",2028,1.4,294.529,28580.908,501.128,48629.198,0.211,NA
"2116","GRC",2029,1.3,304.436,29586.733,517.155,50259.887,0.208,NA
"2117","HUN",2012,-1.3,128.814,12969.621,229.408,23097.871,0.235,NA
"2118","HUN",2013,1.8,135.684,13693.038,237.518,23969.937,0.232,NA
"2119","HUN",2014,4.2,141.034,14279.016,251.882,25501.908,0.234,NA
"2120","HUN",2015,3.7,125.174,12700.301,263.645,26749.662,0.234,NA
"2121","HUN",2016,2.2,128.61,13083.4,272.008,27671.196,0.232,NA
"2122","HUN",2017,4.3,143.112,14606.266,288.707,29465.955,0.233,NA
"2123","HUN",2018,5.4,160.566,16421.113,311.927,31900.914,0.237,NA
"2124","HUN",2019,4.9,164.011,16782.01,343.481,35145.915,0.246,NA
"2125","HUN",2020,-4.5,157.289,16099.958,341.547,34960.437,0.246,NA
"2126","HUN",2021,7.1,182.11,18714.856,375.268,38565.064,0.241,NA
"2127","HUN",2022,4.6,177.788,18349.443,420.448,43394.415,0.244,NA
"2128","HUN",2023,-0.9,212.464,22131.628,431.625,44960.952,0.234,NA
"2129","HUN",2024,1.5,228.806,23881.429,448.456,46807.165,0.23,NA
"2130","HUN",2025,2.9,245.619,25703.442,469.647,49147.382,0.23,NA
"2131","HUN",2026,3,260.718,27351.11,492.714,51689.051,0.229,NA
"2132","HUN",2027,3,275.757,28999.814,516.82,54350.963,0.229,NA
"2133","HUN",2028,3.2,292.44,30831.652,543.133,57262.031,0.229,NA
"2134","HUN",2029,3.2,309.882,32750.335,570.793,60325.124,0.229,NA
"2135","ISL",2012,1.1,14.752,47102.062,14.477,46224.661,0.015,NA
"2136","ISL",2013,4.6,16.125,51059.38,15.393,48742.578,0.015,NA
"2137","ISL",2014,1.7,17.868,55885.704,15.926,49811.824,0.015,NA
"2138","ISL",2015,4.4,17.517,54228.826,16.787,51967.281,0.015,NA
"2139","ISL",2016,6.3,20.793,63775.711,18.014,55252.854,0.015,NA
"2140","ISL",2017,4.2,24.728,74369.205,19.106,57461.212,0.015,NA
"2141","ISL",2018,4.9,26.261,76745.081,20.175,58959.285,0.015,NA
"2142","ISL",2019,1.9,24.681,70625.477,21.823,62445.341,0.016,NA
"2143","ISL",2020,-6.9,21.63,61094.329,20.447,57754.297,0.015,NA
"2144","ISL",2021,5.3,25.825,72077.681,23.108,64494.53,0.015,NA
"2145","ISL",2022,9,28.77,78840.397,26.982,73939.85,0.016,NA
"2146","ISL",2023,5,31.325,83485.11,29.361,78250.289,0.016,NA
"2147","ISL",2024,0.6,32.919,85786.894,30.241,78808.044,0.016,NA
"2148","ISL",2025,2.4,35.378,90111.334,31.533,80318.312,0.015,NA
"2149","ISL",2026,2.2,38.088,94821.003,32.818,81701.137,0.015,NA
"2150","ISL",2027,2.3,41.066,99925.784,34.19,83193.011,0.015,NA
"2151","ISL",2028,2.4,44.274,105294.808,35.654,84794.424,0.015,NA
"2152","ISL",2029,2.4,47.728,110945.675,37.19,86450.115,0.015,NA
"2153","IRL",2012,-0.4,227.415,49386.473,233.331,50671.095,0.239,NA
"2154","IRL",2013,2.2,243.305,52544.104,242.504,52371.121,0.237,NA
"2155","IRL",2014,9.3,266.857,57175.016,269.763,57797.603,0.25,NA
"2156","IRL",2015,24.6,302.422,64154.49,339.287,71974.851,0.302,NA
"2157","IRL",2016,1.2,305.649,63933.791,346.699,72520.361,0.296,NA
"2158","IRL",2017,10,348.411,71869.279,388.371,80112.223,0.314,NA
"2159","IRL",2018,7.5,395.641,80411.864,422.696,85910.709,0.321,NA
"2160","IRL",2019,5,407.17,81506.342,457.946,91670.644,0.328,NA
"2161","IRL",2020,7.2,436.205,86313.772,492.885,97529.356,0.354,NA
"2162","IRL",2021,16.3,531.66,103775.442,594.431,116027.715,0.382,NA
"2163","IRL",2022,8.6,549.003,104728.5,691.7,131949.742,0.402,NA
"2164","IRL",2023,-5.5,551.554,103465.935,676.965,126991.82,0.367,NA
"2165","IRL",2024,-0.2,560.566,103500.385,691.904,127750.161,0.356,NA
"2166","IRL",2025,2.2,587.225,107242.999,720.313,131548.377,0.352,NA
"2167","IRL",2026,2.4,613.962,110905.828,750.926,135646.979,0.349,NA
"2168","IRL",2027,2.3,639.215,114211.286,782.261,139769.915,0.346,NA
"2169","IRL",2028,2.3,665.269,117573.209,814.885,144014.855,0.344,NA
"2170","IRL",2029,2.3,694.167,121465.703,848.907,148542.17,0.341,NA
"2171","ISR",2012,2.4,263.59,33335.422,266.072,33649.247,0.273,NA
"2172","ISR",2013,4.1,298.469,37048.694,281.756,34974.134,0.275,NA
"2173","ISR",2014,3.8,315.019,38360.49,297.51,36228.343,0.276,NA
"2174","ISR",2015,2.3,303.47,36227.752,307.128,36664.414,0.273,NA
"2175","ISR",2016,4.4,321.942,37683.096,323.835,37904.619,0.276,NA
"2176","ISR",2017,4.3,358.459,41156.216,343.928,39487.892,0.278,NA
"2177","ISR",2018,4.1,376.309,42379.785,357.009,40206.234,0.271,NA
"2178","ISR",2019,3.8,400.941,44297.779,374.434,41369.206,0.269,NA
"2179","ISR",2020,-1.5,413.196,44842.685,379.638,41200.707,0.273,NA
"2180","ISR",2021,9.5,492.596,52586.351,435.872,46530.862,0.28,NA
"2181","ISR",2022,6.4,527.694,55249.283,496.656,51999.599,0.288,NA
"2182","ISR",2023,2,513.611,52643.451,524.996,53810.401,0.285,NA
"2183","ISR",2024,0.7,528.067,53110.949,541.343,54446.208,0.278,NA
"2184","ISR",2025,2.7,550.905,54369.758,565.878,55847.399,0.277,NA
"2185","ISR",2026,4.8,584.771,56630.633,604.131,58505.532,0.281,NA
"2186","ISR",2027,3.1,610.251,57990.825,634.537,60298.692,0.281,NA
"2187","ISR",2028,3.3,637.935,59485.658,667.471,62239.823,0.282,NA
"2188","ISR",2029,3.4,667.234,61051.905,702.649,64292.363,0.283,NA
"2189","ITA",2012,-3.1,2099.259,34926.415,2312.77,38478.711,2.37,NA
"2190","ITA",2013,-1.8,2153.259,35722.542,2309.374,38312.485,2.253,NA
"2191","ITA",2014,0,2173.816,36022.586,2349.556,38934.793,2.178,NA
"2192","ITA",2015,0.9,1845.616,30609.522,2392.366,39677.359,2.127,NA
"2193","ITA",2016,1.2,1886.59,31357.601,2444.946,40638.216,2.088,NA
"2194","ITA",2017,1.6,1970.027,32797.298,2528.637,42097.133,2.044,NA
"2195","ITA",2018,0.8,2100.387,35042.793,2609.653,43539.369,1.983,NA
"2196","ITA",2019,0.4,2019.83,33767.005,2787.073,46593.584,1.999,NA
"2197","ITA",2020,-8.9,1905.954,31956.855,2641.204,44284.674,1.899,NA
"2198","ITA",2021,8.9,2180.657,36812.907,2984.161,50377.31,1.92,NA
"2199","ITA",2022,4.7,2104.65,35653.833,3345.95,56682.063,1.942,NA
"2200","ITA",2023,0.7,2301.603,39012.076,3490.541,59164.515,1.894,NA
"2201","ITA",2024,0.7,2376.51,40286.836,3597.954,60992.864,1.849,NA
"2202","ITA",2025,0.8,2459.597,41714.411,3691.249,62603.046,1.805,NA
"2203","ITA",2026,0.7,2534.561,43020.055,3786.066,64262.313,1.761,NA
"2204","ITA",2027,0.6,2595.79,44108.324,3878.568,65905.617,1.718,NA
"2205","ITA",2028,0.7,2663.695,45325.371,3976.496,67663.962,1.678,NA
"2206","ITA",2029,0.7,2736.155,46635.814,4078.063,69507.68,1.64,NA
"2207","KAZ",2012,5,207.999,12386.701,356.272,21216.682,0.365,NA
"2208","KAZ",2013,5.9,236.635,13890.637,383.712,22524.164,0.374,NA
"2209","KAZ",2014,4.3,221.416,12807.262,407.182,23552.474,0.378,NA
"2210","KAZ",2015,1,184.388,10510.769,415.071,23660.483,0.369,NA
